runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
46,Fetch,10,240474,234.84,0
46,Other,2,10492,10.25,0
46,Image,10,206050,201.22,0
46,XHR,2,2177,2.13,0
47,Document,2,15288,14.93,0
47,Stylesheet,4,26515,25.89,0
47,Script,100,773365,755.24,0
47,Font,2,45583,44.51,0
47,Fetch,11,239909,234.29,0
47,Other,2,10494,10.25,0
47,Image,7,120396,117.57,0
47,XHR,2,2131,2.08,0
47,Preflight,1,0,0,0
48,Document,2,15319,14.96,0
48,Stylesheet,4,26505,25.88,0
48,Script,100,773495,755.37,0
48,Font,2,45640,44.57,0
48,Fetch,11,241029,235.38,0
48,Other,2,10487,10.24,0
48,Image,18,283734,277.08,0
48,XHR,2,2131,2.08,0
48,Preflight,1,0,0,0
49,Document,2,15377,15.02,0
49,Stylesheet,4,26501,25.88,0
49,Script,100,773526,755.4,0
49,Font,2,45640,44.57,0
49,Fetch,11,240176,234.55,0
49,Other,2,10493,10.25,0
49,Image,6,32647,31.88,0
49,XHR,2,2131,2.08,0
49,Preflight,1,0,0,0
50,Document,2,15338,14.98,0
50,Stylesheet,4,26513,25.89,0
50,Script,100,773434,755.31,0
50,Font,2,45640,44.57,0
50,Fetch,11,240384,234.75,0
50,Other,2,10484,10.24,0
50,Image,6,55483,54.18,0
50,XHR,2,2131,2.08,0
50,Preflight,1,0,0,0
